what they	760
to pay	759
says that	759
away from	759
so that	756
for an	755
it had	754
it could	753
that has	753
that could	752
or the	752
on Monday	752
to come	750
which has	749
will have	749
up and	746
the fact	745
the rest	744
the whole	744
I had	744
that this	743
continue to	742
at all	742
for example	740
instead of	739
a more	739
people in	737
use of	736
in New	734
NPR s	733
wouldn t	731
back in	730
see the	728
series of	727
in order	726
says it	723
down to	722
people to	720
less than	719
can also	718
on Twitter	717
They re	716
next year	715
but they	715
who have	715
and has	714
what the	714
a single	712
is being	711
ve been	708
set up	706
We ve	706
sort of	705
down the	705
and he	700
you know	699
plans to	698
which was	698
it and	696
because the	694
was in	694
the people	690
not only	687
hundreds of	687
the market	686
designed to	684
to his	683
take a	682
the site	681
how much	681
and even	681
on to	681
of my	678
a series	678
has said	677
of us	677
so far	676
who has	675
is just	675
how the	674
of her	674
but that	669
so much	668
on this	668
in our	667
for its	667
rest of	667
on his	667
to know	667
for more	664
and was	664
the state	664
a huge	664
ve got	663
the biggest	662
even if	661
San Francisco	660
and an	659
the attack	658
I d	657
like this	657
for his	655
such a	654
you get	654
looking for	654
in 2013	653
s just	652
social media	652
the more	650
there were	650
much more	650
We have	649
said they	648
a better	648
to buy	648
close to	648
country s	647
so you	647
year s	645
two years	644
to bring	644
use the	644
I would	643
do not	643
each other	642
to our	642
she said	642
so it	642
behind the	639
group of	637
they had	636
make sure	635
the current	634
as much	634
used in	633
parts of	633
and there	633
much of	632
top of	632
over a	630
what it	630
Of course	629
but also	629
people are	627
when I	625
the second	625
about it	624
will not	623
are also	623
focus on	623
are still	620
what we	619
say that	619
s an	618
that have	617
a couple	615
to look	615
it comes	614
like to	614
Prime Minister	614
haven t	614
could have	614
with their	613
and how	609
couldn t	609
a day	609
says he	608
you could	608
he is	607
within the	606
in some	603
has to	603
the team	602
a major	602
are in	602
deal with	602
the police	601
It has	600
the University	600
he has	599
with your	598
tried to	597
to put	596
terms of	594
in 2012	594
for your	594
the process	594
so many	593
as you	593
your own	593
the report	593
the car	592
can get	591
The new	591
while the	590
no longer	590
Don t	590
re going	589
couple of	589
involved in	588
that in	588
to show	588
in any	585
to play	585
about how	585
go to	583
comes to	583
the film	583
in that	582
up for	581
do it	581
needs to	581
for you	580
earlier this	580
the original	578
the game	577
can do	576
the ground	574
they ve	573
get to	573
looks like	573
to provide	573
in my	573
with its	572
seems to	572
On the	571
list of	571
the Internet	571
is going	571
head of	570
and not	569
the data	569
a time	569
as part	569
said on	568
of which	568
would not	568
to start	567
s new	567
members of	566
you might	564
the one	563
the service	562
through a	562
the European	562
a different	562
who had	561
front of	561
found that	561
Northern Ireland	561
and their	560
range of	560
time and	560
last month	559
with his	558
will also	558
to this	556
decided to	554
know what	553
to change	552
to learn	552
it a	552
in one	550
idea of	550
including the	550
working on	549
out in	549
at this	548
to protect	548
to ensure	548
bit of	547
you d	547
as he	546
In fact	545
White House	544
the National	544
they would	544
of how	543
a large	542
needed to	542
and will	541
people have	537
And the	535
on Sunday	535
For example	534
ahead of	534
not have	534
s going	534
on how	533
in recent	533
When you	533
to try	532
out there	531
right now	531
As a	529
looking at	528
s most	528
the early	527
know that	527
out a	527
It also	525
or not	524
has also	524
BBC News	524
can see	523
told me	523
piece of	523
millions of	522
during a	522
year and	521
And it	521
a man	521
said I	520
but we	519
become a	519
we ll	519
it as	518
He s	518
t get	517
the group	517
using the	517
form of	516
led to	516
the internet	516
a group	516
to stop	514
he would	514
has not	514
on an	514
create a	513
was also	513
but not	513
among the	511
was an	510
has the	510
even more	508
lack of	507
the New	507
the president	506
a whole	505
they will	505
something that	505
the real	505
a full	504
to me	503
What s	503
for all	502
Google s	501
think it	501
us to	500
years of	500
The first	499
but there	498
and if	496
was to	496
a result	495
got a	495
be available	494
the system	494
in front	494
side of	493
him to	492
but you	492
the World	491
made a	491
and what	491
ways to	491
of time	491
a company	491
t think	489
on Saturday	488
no one	488
with this	486
or even	486
long term	485
you should	484
set of	483
million in	483
called the	483
way of	483
so I	482
said We	481
come to	481
where you	481
find the	481
and so	481
are now	480
to become	480
work with	480
If the	479
to move	479
say the	479
this month	478
a week	477
plenty of	477
For the	475
the entire	475
s first	475
In addition	473
in October	472
ready to	472
Apple s	471
the final	470
makes it	469
same time	469
three years	469
who were	468
a real	468
of other	468
look like	467
Charlie Hebdo	467
also be	466
is what	466
are being	465
the region	465
the full	465
to improve	464
have an	464
Black Friday	464
half of	463
the very	463
hasn t	462
is expected	462
must be	462
for it	462
out that	462
do with	462
where it	461
what is	460
do you	460
sense of	460
s still	460
also a	460
focused on	460
time of	459
t just	459
Terms of	459
be more	458
is on	458
a second	458
in 2011	458
what I	458
co founder	457
as we	457
Obama s	457
More than	457
your phone	457
of being	457
it does	456
use only	456
They are	455
which the	455
few years	455
that if	455
in November	455
sent to	455
and some	455
the price	455
in and	454
it doesn	454
came to	454
interested in	454
people were	454
director of	453
willing to	452
I know	452
the ability	451
his own	451
in England	451
which are	451
the show	451
response to	451
too much	450
for some	450
the problem	450
she s	450
that she	449
one that	449
to stay	448
failed to	448
company is	448
BBC s	448
is about	448
to avoid	447
they could	447
s more	447
out on	447
Let s	446
addition to	446
the area	446
were not	446
compared to	446
a high	445
majority of	445
more of	444
type of	444
difficult to	444
we were	444
to support	443
about what	443
s what	443
in September	443
But he	442
the story	442
prior permission	441
and one	441
lead to	441
is more	441
al Qaeda	441
I could	441
personal noncommercial	440
the big	440
of Use	440
noncommercial use	440
five years	439
attack on	439
city of	439
in 2014	438
and have	438
you do	438
working with	437
chief executive	437
was no	437
think that	436
attempt to	436
in London	436
do so	436
in terms	435
Some of	435
up on	435
the death	435
advantage of	435
President Obama	434
the project	434
which will	434
talking about	433
the video	433
them in	433
and for	432
the West	432
seem to	432
and this	432
says The	431
with it	431
things that	430
in place	430
company has	430
the back	430
they don	429
are some	429
it for	429
thanks to	429
this story	429
where they	429
people and	428
m not	428
think about	428
today s	428
the road	427
following the	427
I want	426
to that	426
to think	426
responsible for	426
the largest	425
work in	425
And that	425
as possible	425
to them	424
could not	424
Silk Road	424
the work	424
1 000	424
to meet	423
of data	422
Here are	418
much as	418
I didn	417
to it	417
ve seen	417
just as	416
just the	416
he told	416
I ll	416
result of	415
with some	415
find a	415
can make	414
Sony Pictures	414
killed in	413
said It	413
for them	412
a similar	412
outside the	412
the air	412
the American	412
near the	411
p m	411
it out	411
role in	410
see a	410
that were	410
the moment	410
been in	410
to prevent	410
As the	408
we will	408
time in	408
000 people	408
the front	407
to run	407
control of	407
prime minister	407
one day	406
at home	406
the British	406
risk of	406
to tell	405
be an	405
when a	405
level of	404
check out	404
the capital	404
in 2015	402
and now	402
right to	402
of you	402
any other	401
carried out	401
it on	401
things like	401
better than	400
the long	400
and all	400
many people	400
were the	400
and make	400
live in	400
York City	400
but this	399
for me	399
the middle	399
cost of	399
have no	398
in her	398
on that	398
on it	398
think of	398
talk about	398
the decision	398
how it	398
important to	397
the bottom	397
but he	397
it The	397
support for	396
You re	396
weren t	396
death of	396
say they	396
to leave	395
to turn	395
plan to	395
how many	394
and others	394
the law	394
the issue	393
t really	393
chance to	392
this time	392
accused of	392
m ET	391
and are	391
using a	391
with other	391
for people	390
only a	390
but if	390
not been	390
the court	389
every day	389
of any	389
it seems	388
they ll	388
to watch	388
for those	388
means that	387
is very	387
When I	387
you think	387
work on	386
can use	386
time for	386
supposed to	386
if we	386
led by	385
were killed	385
Hong Kong	385
Department of	384
to reach	384
government s	383
the economy	383
China s	383
has become	383
years in	383
the money	383
even though	382
he added	382
lets you	382
How to	382
for that	381
and said	381
t the	381
it with	380
out and	380
and on	380
Barack Obama	380
where he	379
and also	379
can help	379
went to	379
that people	379
the worst	379
of some	378
like it	378
made the	378
the party	378
which he	377
easier to	377
member of	377
do the	377
But there	376
the power	376
so called	376
you a	376
tend to	376
to raise	375
was one	375
and can	375
when we	374
me to	374
take the	374
place in	374
is only	374
let s	374
bunch of	373
in all	373
to spend	373
a car	373
in Syria	373
state of	372
to win	372
but in	372
how they	371
to save	371
along the	371
t even	371
and had	370
all that	370
of new	370
He is	370
a former	370
what he	370
of one	370
to talk	369
in fact	369
having to	368
of two	368
a woman	368
the former	368
He says	368
any of	367
the EU	367
until the	367
by an	367
believe that	367
it the	366
Silicon Valley	366
a much	366
from their	366
when she	366
the surface	365
to understand	365
and get	365
so they	365
But if	364
to sell	364
and her	364
with you	364
a half	364
to you	363
with her	363
end up	363
had the	362
When the	362
from his	362
opportunity to	362
called for	362
The BBC	361
said there	361
they want	360
was found	360
real time	360
the movie	360
a video	359
years and	359
But in	359
are going	359
young people	358
way that	358
long as	357
is so	357
a month	357
the highest	357
We want	356
you see	356
the size	356
having a	356
them and	356
whether the	356
There was	356
had no	356
it might	356
is currently	355
Russia s	355
to hold	355
will take	355
point of	354
are all	354
set to	354
are more	354
help you	353
in December	353
of thousands	353
decision to	353
most popular	353
on what	353
lots of	352
to share	352
to one	352
the web	352
t a	352
we don	351
t need	351
pay for	351
But that	351
in Europe	351
this one	351
to other	350
on my	350
we need	350
aware that	350
the previous	350
to her	349
The government	349
people s	349
as many	349
share of	348
available at	348
I just	348
made it	348
He also	347
used by	347
might have	347
but a	347
a decade	347
history of	347
to offer	347
on Facebook	347
case of	346
While the	346
it up	346
s why	346
it all	346
that some	346
in China	346
figure out	346
had not	345
for years	345
from your	345
s one	345
time the	345
might not	344
to continue	344
said to	344
should have	344
Los Angeles	343
of The	343
feel like	342
so the	342
we know	342
has already	341
a problem	341
use it	340
do that	340
so we	340
page for	340
here to	340
in Paris	339
the NHS	339
was just	339
the point	339
a third	338
But I	338
to allow	338
who s	338
will continue	337
a simple	337
people with	336
place to	335
variety of	335
on top	335
However the	335
as I	335
size of	335
added that	335
at an	334
the water	334
because I	334
being a	334
re looking	334
find out	334
they do	334
in other	334
far more	333
this was	333
given the	333
The report	333
the White	333
With the	332
more likely	332
the school	332
his wife	332
build a	332
UK s	332
a bunch	332
inside the	332
meant to	332
continues to	332
just one	332
President Barack	332
re in	332
more and	331
the third	331
out for	331
For a	331
Saudi Arabia	331
looking to	331
the cost	330
kinds of	330
re a	330
use a	330
from its	330
little bit	330
were in	330
the family	329
an hour	329
built in	329
It will	329
with them	329
know how	329
to deal	329
making it	329
she had	329
have had	328
to some	328
managed to	328
similar to	328
the incident	328
will make	328
to develop	328
going on	328
recent years	328
York Times	327
return to	327
price of	327
long time	327
You ll	326
year The	326
the three	325
days of	325
to set	325
He has	325
the CIA	325
and when	325
the technology	324
most important	324
and at	324
Most of	324
shouldn t	324
with no	322
release of	322
the town	322
more about	322
to fight	322
I will	322
full of	322
story from	322
the head	322
The Interview	321
charged with	321
for us	321
will help	321
s in	321
the business	321
back and	321
you were	321
dozens of	321
of money	320
it ll	320
to live	320
to cut	320
week s	319
There were	319
like that	319
to end	319
told Reuters	319
a while	319
that his	319
though it	319
a place	319
made by	319
still a	318
the screen	318
police officer	318
Josh Valcarcel	317
10 years	317
said a	317
the start	317
in 2010	317
if I	317
s hard	317
reports that	317
government has	317
a pretty	316
need a	316
They were	316
the scene	316
the use	316
That is	315
the local	315
Boko Haram	315
and may	315
got to	315
world of	315
me that	315
if he	315
was on	315
you take	314
that doesn	314
you and	314
a strong	314
here s	314
record of	313
town of	313
you may	313
said she	313
types of	313
be aware	312
about to	312
the sale	312
hours of	312
David Cameron	312
what happened	312
to send	312
s biggest	312
products and	311
I do	311
available for	311
the kind	311
The idea	311
from an	311
police officers	311
it looks	310
and as	310
the situation	310
all over	310
keep the	309
on them	309
and your	309
they need	309
or more	309
though the	309
we do	309
a massive	309
yet to	308
Valcarcel WIRED	308
man who	308
the community	308
both the	308
And if	308
that many	307
s all	307
seen as	307
human rights	307
a two	306
at approximately	306
He added	306
year the	306
tell you	306
even the	306
the FBI	306
aimed at	306
Over the	306
it I	306
and many	305
aware of	305
users to	305
Sony s	305
5 million	304
efforts to	304
to what	304
come from	304
s how	304
pair of	303
change the	303
oil prices	303
living in	303
is likely	303
the news	303
it also	303
been the	303
news agency	303
the device	302
the old	302
of 2014	302
throughout the	302
year ago	302
The U	302
have not	302
one in	301
see how	301
These are	301
also said	301
was that	301
part in	301
Audio for	301
I thought	301
which can	301
found in	301
a bad	301
it may	301
in March	300
grand jury	300
a person	300
for free	300
see what	299
the phone	299
the man	299
he will	299
law enforcement	299
just like	299
Even if	298
months of	297
Microsoft s	297
Amazon s	297
effort to	297
In this	297
to my	297
now the	296
Instead of	296
time you	296
take advantage	296
do this	296
in to	296
to those	296
appears to	296
has made	296
the need	296
is part	295
the beginning	295
comes from	295
open source	295
a deal	295
to reduce	295
also been	295
the industry	294
approach to	294
including a	294
just about	294
to all	294
a chance	294
says I	294
in mind	293
process of	293
the name	293
the Sony	293
know the	293
Facebook s	293
is already	293
million people	293
is it	292
From the	292
told BBC	292
in many	292
where we	292
this point	292
an interview	291
to more	291
is actually	291
the hospital	291
the book	290
for many	290
died in	290
declined to	290
to grow	290
not going	290
age of	290
on and	290
that makes	290
become the	290
hit the	289
about this	289
other people	289
a public	289
for further	289
an app	289
are at	289
s largest	288
She said	288
in 2009	288
the amount	288
six months	288
before it	288
soon as	288
for any	288
rights reserved	287
to launch	287
All rights	287
dealing with	287
Windows 10	287
about their	287
in January	286
to add	286
four years	286
The app	286
is at	286
in India	286
of things	285
the potential	285
allowed to	285
known for	285
example of	285
This was	285
All of	285
even a	284
on our	284
I love	284
future of	284
a look	284
World Cup	283
put the	283
creating a	283
day of	283
linked to	283
increase in	283
as long	283
were a	283
of more	283
and two	283
was still	283
down on	283
making the	282
been killed	282
to produce	282
the job	282
be on	282
available on	282
Earlier this	282
to let	281
over to	281
are just	281
based in	281
think the	281
said Mr	281
at its	281
a significant	281
data from	280
forced to	280
a key	280
after being	280
the following	280
the night	280
how you	280
it into	279
you just	279
Last year	279
city s	279
information about	279
capable of	279
with more	279
is for	279
Magic Leap	278
a recent	278
was going	278
interest in	278
need for	278
into an	278
in July	278
time I	278
And I	277
change in	277
t do	277
related to	277
available to	277
an important	277
the House	277
show that	277
other words	277
down and	277
few months	277
ll have	276
next to	276
saying that	276
president of	276
the nation	276
after he	275
clear that	275
the North	275
Copyright 2015	275
and with	275
that one	275
because he	275
2015 NPR	274
that when	274
put it	274
working to	274
anyone who	274
00 p	274
value of	274
to check	273
learn more	273
Many of	273
as one	273
with all	273
on one	273
to deliver	273
the user	273
his first	273
spokesman said	273
he did	273
then the	272
via the	272
more to	272
the list	272
s decision	272
The New	272
together with	272
They have	271
impact on	271
to date	271
Wall Street	271
work together	271
be seen	270
The US	270
this case	270
whether it	270
be done	269
the average	269
we want	269
agreed to	269
the Senate	269
in May	269
t make	269
what to	269
is due	269
only to	268
company that	268
the event	268
are no	268
also the	268
in April	268
World War	268
we had	267
were also	267
s like	267
the audio	267
as to	267
the deal	267
way for	267
taken to	267
At least	266
is why	266
that had	266
pick up	266
general election	266
its first	266
life and	266
s death	266
will get	265
respond to	265
in August	265
a special	265
have also	265
Sierra Leone	265
a short	265
was being	265
says It	265
about his	265
say it	265
of life	264
3 D	264
only one	264
money to	264
the things	264
the military	264
believed to	264
But as	264
how we	264
the house	264
one thing	264
climate change	264
line of	263
you the	263
its final	263
a wide	263
You have	263
time when	263
the space	263
for her	263
to open	263
also has	262
be made	262
But what	262
you will	262
a nice	262
the streets	262
with that	262
has had	262
t see	262
work and	262
It can	262
if there	262
with one	262
like you	262
are so	262
the street	262
to us	262
which would	261
without the	261
the question	261
on board	261
back on	261
in 2008	261
to ask	261
We ll	261
than just	260
it should	260
can only	260
the home	260
billion in	260
to carry	259
s worth	259
unable to	259
over time	259
all about	259
took place	259
the age	259
it said	259
to discuss	259
I did	259
for our	258
the late	258
founder and	258
The two	258
we could	258
an email	258
police and	258
is all	258
to pick	258
are working	257
give you	257
to break	257
In an	257
come up	257
the high	257
the plane	257
nature of	256
that its	256
to hear	256
s only	256
has an	256
attention to	256
are already	256
have already	256
take on	256
in Iraq	255
in prison	255
year to	255
to read	255
why the	255
announced that	255
used for	255
idea that	255
depending on	254
to follow	254
s very	254
20 years	254
s time	254
the years	254
created a	253
waiting for	253
ve ever	253
not yet	253
battery life	253
should not	253
the body	253
t mean	253
It would	253
like an	253
years to	252
the sun	252
in part	252
to just	252
that all	252
10 000	252
are created	251
to expand	251
a child	251
has raised	251
onto the	251
in real	251
up by	251
I got	251
We will	251
that their	251
a report	251
the door	251
Facebook and	251
before you	251
refused to	251
you would	250
the line	250
start of	250
without a	250
went on	250
the product	250
took a	250
see if	250
the building	250
Star Wars	250
to people	250
the risk	250
there will	250
the media	250
at his	250
in February	249
s important	249
than 1	249
CEO of	249
and most	249
years after	249
come in	249
for personal	249
to kill	249
he could	249
ensure that	248
the key	248
two of	248
making a	248
the study	248
to NPR	248
points out	248
